SAT_band_1,SAT_band_2,SAT_band_3,SAT_band_4,sensor_id,UAV_band_1,UAV_band_2,UAV_band_3,UAV_band_4
0.11800999939441681,0.12329000234603882,0.0,0.34953251481056213,1,5082.0,5327.0,6371.0,5559.0
2374.0,2578.0,2813.0,3108.0,0,5173.0,5308.0,6491.0,6253.0
0.1421550065279007,0.12664499878883362,0.0,0.3719725012779236,1,5173.0,5308.0,6491.0,6253.0
2600.0,2810.0,2813.0,3329.0,0,5272.0,5851.0,7126.0,6724.0
0.1421550065279007,0.12664499878883362,0.0,0.3719725012779236,1,5272.0,5851.0,7126.0,6724.0
2600.0,2810.0,2813.0,3329.0,0,5419.0,5749.0,7029.0,6512.0
0.1421550065279007,0.12664499878883362,0.0,0.3719725012779236,1,5419.0,5749.0,7029.0,6512.0
2468.0,2688.0,2977.0,3292.0,0,5695.0,6184.0,7532.0,7242.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5695.0,6184.0,7532.0,7242.0
2656.0,2810.0,2977.0,3328.0,0,5921.0,6387.0,7707.0,7363.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5921.0,6387.0,7707.0,7363.0
2608.0,2944.0,3182.0,3336.0,0,5462.0,5854.0,7302.0,7108.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5462.0,5854.0,7302.0,7108.0
2626.0,2806.0,3182.0,3392.0,0,5536.0,5999.0,7697.0,7580.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5536.0,5999.0,7697.0,7580.0
2626.0,2806.0,3182.0,3392.0,0,5259.0,5618.0,7463.0,7447.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5259.0,5618.0,7463.0,7447.0
2508.0,2680.0,3023.0,3396.0,0,5241.0,5501.0,7521.0,7599.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5241.0,5501.0,7521.0,7599.0
2260.0,2424.0,3023.0,3392.0,0,4280.0,4206.0,7285.0,8632.0
